"","OBJECTID","FS_UNIT_NA","FS_UNIT_ID","PHYSIOGNOM","USGS_ANDER","USGS_AND_1","LOCAL_ANDE","SAF_COVER_","SRM_COVER_","NVCS_CLASS","NVCS_SUBCL","NVCS_FORMA","NVCS_DIVIS","NVCS_MACRO","NVCS_GROUP","NVCS_ALLIA","NVCS_ASSOC","CULTURAL_C","CULTURAL_S","CULTURAL_F","CULTURAL_1","CULTURAL_G","CULTURAL_2","CULTURAL_T","CULTURAL_3","NVCS_LEGAC","AGGREGATIO","REGIONAL_D","REG_DOMINA","TOTAL_VEGE","TREE_CFA_C","TREE_CFA_V","SHRUB_CFA_","SHRUB_CFA1","CONIFER_CF","HARDWOOD_C","HERBACEOUS","OS_TREE_DI","OS_TREE__1","OS_TREE__2","REGIONAL_1","HARDWOOD_1","TREE_CFA_1","OS_TREE__3","OS_TREE__4","OS_TREE__5","REGIONAL_2","HERBACEO_1","SHRUB_CF_1","LOCAL_CLAS","LOCAL_CL_1","LOCAL_CL_2","LOCAL_CL_3","LOCAL_CL_4","LOCAL_CL_5","LOCAL_OS_T","LOCAL_OS_1","LOCAL_OS_2","MAP_UPDATE","UPDATE_COM","SOURCE_DAT","SOURCE_D_1","SOURCE_D_2","REV_DATE","DATA_SOURC","ACCURACY","ECOREGION_","ECOREGION1","ECOREGIO_1","ECOREGIO_2","ECOREGIO_3","CALVEGZONE","TILE","COVERTYPE","R05_DATA_S","CAUSE_DATE","PROD","CANOPYSTRU","REFORESTAT","ORIGIN_YEA","CWHR_LIFEF","CWHR_TYPE","CWHR_SIZE","CWHR_DENSI","SOURCE_D_3","CON_CFA","HDW_CFA","SHB_CFA","TOTAL_TREE","OS_TREE__6","OS_TREE__7","ORIG_FID","combined_c","tree_shrub","prefire","postfire","centroid_l","Shape_Leng","Shape_Area","random_sor","aspect_30m","cwd","dem_30m","insolation_30m","rain_30m","rdnbr_2007","slope_30m","tmax_30m","tmean_30m","tmin_30m","TPI_five_30m","TPI_queen_30m","TWI_30m","vpd_aug","vpd_jan","years_since_burn_30m"
"427","428",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"20",0,NA,0,"01",NA,NA,"15",0,NA,"QC","01","01","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","S","2010/08/23","05","05",NA,"15","15","07","3144","_01_","20_","0","0","34.6939345296696, -119.59730179839",1179.99855851,12050.0098439,0.865666,257.703079223633,793.725872333233,1747.9214054988,1308360.33173077,1028.28387920673,301.154728229229,43.2536670978253,18.7953838935265,13.3169227013221,7.83846150911771,-0.0219559801312593,-0.0482317237899854,4.7193804704226,29.1814030867357,8.68273360912616,74
"428","429",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"20",0,NA,0,"01",NA,NA,"15",0,NA,"QC","01","01","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","S","2010/08/23","05","05",NA,"15","15","07","3144","_01_","20_","75_100","75_100","34.6964667851368, -119.594948788057",1080.00015138,32025.0156888,0.255886,50.1058174582089,773.379342471852,1867.28075453814,1148916.05330882,1038.79797722312,173.556424477521,35.091396892772,18.724705471712,12.9561761687784,7.18764703414019,-0.119590619031121,-0.0440400082323536,4.7609264570124,29.6704996894388,8.54655574349796,90.2058825773351
"429","430",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"20",0,NA,0,"01",NA,NA,"15",0,NA,"QC","01","01","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2007,9,2,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2007/09/02","P",NA,NA,0,"WHR_MIX","MHC","4","S","2007/09/02","05","05",NA,"15","15","07","3145","_01_","20_","75_100","75_100","34.6961807003339, -119.589186116931",709.999734704,11400.005255,0.0225318,118.966573079427,738.383316040039,1723.50629679362,1463695.16666667,1038.0400390625,479.649841308594,36.3929451306661,18.8099994659424,13.0699996948242,7.32999992370605,0.0983592942357063,0.0546360624333223,5.04557909568151,30.5372330347697,8.71422100067139,93
"430","431",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","1_25","34.6910203823455, -119.657656377393",1199.99975706,14950.0019202,0.89796,76.3952865600586,714.261140711167,1922.12184771369,1529788.89705882,1202.66003417969,1263.98718979779,13.0155242190642,17.2600002288818,12.1599998474121,7.05999994277954,-0.683557843460756,-0.241431240321082,7.20894224503461,25.1087757559384,7.8869257253759,74
"431","432",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","0","34.6925213920863, -119.665781223166",370.000217623,5225.00293776,0.973415,133.305363972982,756.017272949219,1946.72798665365,1578545.22916667,1203.02001953125,795.688405354818,11.4398562908173,17.1299991607666,12.1300001144409,7.11999988555908,0.838883032401403,0.305207708540062,4.72570975621541,25.1894747416178,7.83801396687825,93
"432","433",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","0","34.6939370869871, -119.636873552114",609.998829043,11349.998832,0.0147879,79.5474202082707,712.797659067007,1990.20515324519,1563786.08653846,1068.53002929688,1239.97609769381,15.8552311383761,17.5499992370605,12.0900001525879,6.63000011444092,0.415106877684593,0.171379546419932,5.299407518827,25.8255336468036,8.28119101891151,74
"433","434",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","0","34.6948990937558, -119.634235927402",629.999330305,8424.99416253,0.0326517,87.5758762359619,714.979667663574,1940.36595153809,1557573.421875,1068.53002929688,1026.92548370361,16.7354452610016,17.5499992370605,12.0900001525879,6.63000011444092,0.963578973896801,0.340940466034226,4.33303436636925,26.0584619045258,8.25329518318176,74
"434","435",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","75_100","1_25","34.693893857935, -119.664807955195",1200.00145733,35250.0112535,0.801307,75.799847989469,729.680771286423,1909.68426018792,1554396.0472973,1203.02001953125,991.182766476193,11.0504859073742,17.1299991607666,12.1300001144409,7.11999988555908,0.0131780984182213,0.00203097589011933,6.00431884301675,25.6997788403485,7.94761003030313,88.5015013411238
"435","436",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","1_25","34.6956845355476, -119.67503082729",609.998629106,8999.9970794,0.0713811,69.242272567749,783.584515380859,1932.45145263672,1540233.8125,1213.38399658203,842.387850952148,14.6009354114532,17.5393325805664,12.1599999427795,6.78066663742065,0.117990457266569,0.0403805224224925,5.3268693447113,27.2263301849365,8.61963787078857,86
"436","437",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","1_25","34.6963784597792, -119.667011188142",610.000029165,8225.00204489,0.0520562,279.085417175293,722.534674072266,1833.84561767578,1442045.925,1193.4033203125,413.244361877441,12.3092053890228,17.8883338928223,12.2966666221619,6.69500007629395,-0.0926757857203484,-0.0172876983880997,7.4246476650238,27.1688461303711,8.21617279052734,86
"437","438",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","25_75","34.6969202156979, -119.676840651286",870.000341639,19375.0150557,0.106634,82.3834545715995,755.494875700577,1936.01724375849,1390215.91304348,1204.44951596467,630.140831325365,17.2248179394266,17.7053614077361,12.2378258497819,6.77028983572255,0.128303559011091,0.0277241118576216,5.640568183816,27.2475677987804,8.59053868832796,86
"438","439",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","0","34.69874967791, -119.666313054697",750.000035818,18550.0088934,0.377247,41.1584685325623,732.823684692383,1771.17919921875,1491415.625,1191.47998046875,813.922214508057,9.10898422002792,18.0400009155273,12.3299999237061,6.6100001335144,-0.231117762962822,-0.084016841745688,7.93036670684814,28.2538430213928,8.41488919258118,86
"439","440",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","0","34.6990060695174, -119.673429633191",1265.79673796,33858.6524296,0.668938,88.2671369976468,723.723030938042,1861.43239000108,1528931.89583333,1204.19995117188,965.161689758301,16.4581414593591,17.7099990844727,12.2399997711182,6.76999998092651,0.11922879361858,0.0394548047333956,5.25689638985528,27.7240342034234,8.5674131181505,86
"440","441",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","0","34.7014240642395, -119.669167880016",659.999831547,8425.00604948,0.201909,47.4817329406738,753.079278564453,1781.52735595703,1490981.7125,1191.47998046875,1250.24630126953,12.3254627227783,18.0400009155273,12.3299999237061,6.6100001335144,-0.00128987627103925,-0.00442318469285965,5.99779620170593,29.327075958252,8.53383722305298,86
"441","442",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","1_25","34.7033618896785, -119.668887518329",500.001023805,5049.99855309,0.221605,42.098393758138,772.643564860026,1733.37913004557,1311902.79166667,1191.47998046875,494.253931681315,23.4469970067342,18.0400009155273,12.3299999237061,6.6100001335144,0.016235345043242,0.0199480398247639,6.30470538139343,30.3181184132894,8.50944550832113,86
"442","443",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","0","0","34.7037145329316, -119.678699465525",799.998738155,10925.0045771,0.205158,116.166030883789,745.484291770241,1846.2001842152,1615737.25,1176.53622159091,1297.28962291371,20.3466372923418,17.8485851287842,12.3049493269487,6.75989896600897,0.557005599903112,0.190659496594559,4.493549043482,28.5150234915993,8.41815792430531,86
"443","444",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","0","0","34.7086664498437, -119.690002912657",700.000933341,10849.9986885,0.694057,112.075122486461,727.517134232955,1815.0126620206,1618829.93181818,1123.01000976562,1419.51841042259,16.6428225690668,17.8299999237061,12.3100004196167,6.78000020980835,0.430709695951505,0.163381555371664,5.03048380938443,28.5655843561346,8.50359491868453,86
"444","445",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","0","34.709181392, -119.691002180939",1169.99955581,27300.0147585,0.154185,74.9270886759604,733.439955188382,1821.28815287928,1537702.72983871,1123.01000976562,1384.10938681326,10.5225680258966,17.8299999237061,12.3100004196167,6.78000020980835,0.0755203975544822,0.0237003456981432,5.66459048178888,28.5886560870755,8.50781720684421,86
"445","446",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","25_75","34.7111994835231, -119.800541628244",1010.00084811,23000.0100209,0.75997,158.764956970215,685.330966796875,1861.72847167969,1719146.93,1242.34997558594,393.708068847656,20.3408159065247,17.4200000762939,12.8500003814697,8.27000045776367,0.262273766249418,0.09204345934093,5.1079981136322,22.9920944213867,8.77539417266846,84
"446","447",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","1_25","34.711936832973, -119.803562467881",489.999823326,9625.00108149,0.960012,125.392193880948,678.340909090909,1888.23213334517,1668905.47727273,1241.90512917259,442.701152454723,9.41434607722542,17.4284848299893,12.852424621582,8.26636409759521,0.525416519154202,0.192015678367831,5.4690448587591,22.5191149278121,8.62818007035689,84
"447","448",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","1_25","0","34.7123516186569, -119.783236729139",610.000229045,8999.99635456,0.210333,231.888325084339,746.11093417081,1803.08278586648,1638154.86363636,1183.50368430398,960.770330255682,13.9337055032903,17.6269697709517,12.6209091706709,7.61060606349598,0.730493412776427,0.274216009473259,4.690044966611,24.7154650254683,8.7382382479581,84
"448","449",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","25_75","34.7104823957912, -119.785631033968",2179.99990384,56150.00592,0.0881572,100.373088412815,739.022943405878,1792.76435198103,1579172.6031746,1183.46004231771,654.054204728868,12.6840911479223,17.6233336130778,12.6400000254313,7.65333334604899,-0.0579810279184982,-0.0291355139102846,5.55491877359057,24.6197955116393,8.73082560584659,84
"449","450",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","1_25","34.7132786981528, -119.808136253375",1660.00167897,35199.9963438,0.270343,97.3062265295731,685.03487837942,1946.7789113898,1567151.76315789,1258.43842837685,666.11532512464,17.8779803953673,16.762631566901,12.1347367136102,7.4973684235623,0.3910233325472,0.144258556423378,4.72782222220772,21.9185746845446,8.42640670977141,84
"450","451",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"20",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","25","00","N","N","3149","20_01_","01_20","25_75","1_25","34.7157619144943, -119.806344483265",420.000020036,7275.00110566,0.0796209,52.3412635326385,667.639953613281,1930.38789367676,1403407.578125,1260.13000488281,339.275646209717,20.0503520965576,16.75,12.1199998855591,7.48000001907349,0.50703938677907,0.177925321273506,4.51554372906685,22.1123797893524,8.45416307449341,84
"451","452",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"40",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","35","00","N","N","3150","40_01_","01_40","25_75","0","34.6902179915905, -119.657797291209",579.998427603,7075.00242206,0.571928,40.3686746869768,710.546055385045,1925.06457519531,1422570.55357143,1202.66003417969,1313.31447056362,16.8061753681728,17.2600002288818,12.1599998474121,7.05999994277954,-0.188251789127077,-0.0838477707334927,5.7664646761758,25.2879870278495,7.93290662765503,74
"452","453",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"40",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","35","00","N","N","3150","40_01_","01_40","75_100","1_25","34.6918568787587, -119.659058097643",709.999733854,15125.0017393,0.0234251,43.3212931315104,728.818892415365,1939.79223632812,1389617.40833333,1202.66003417969,1088.63739420573,19.0598914782206,17.2600002288818,12.1599998474121,7.05999994277954,0.0407072861989339,0.0134434446692467,5.1123375415802,24.6940301259359,7.7570600827535,74.088889058431
"453","454",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"40",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","35","00","N","N","3150","40_01_","01_40","25_75","1_25","34.692418356144, -119.663062429926",1830.00198745,73775.0270153,0.471933,223.922383602755,746.174240300685,1921.36571813513,1439837.15277778,1202.90002441406,1054.81550428602,16.9635517391158,17.1733329207809,12.13999999011,7.09999990463257,-0.0654228194735306,-0.0249133327757411,5.72901495886438,25.0057609463915,7.81571922184509,87.4170095184703
"454","455",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","MP",NA,NA,"01",0,"40",0,"01",NA,NA,NA,0,NA,"QC","01","01",NA,0,NA,"CX",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"FI",NA,2010,7,1,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","NAIP","2007/09/02","P",NA,"NS",0,"WHR_SHB","MCP","0","X","2010/07/01","00","00","35","00","N","N","3150","40_01_","01_40","25_75","1_25","34.6942202291595, -119.658248408513",959.999846176,29450.014557,0.614054,259.293435865833,687.864299158896,1948.5631812311,1564742.18145161,1202.66003417969,815.223197690902,19.1675677145681,17.2600002288818,12.1599998474121,7.05999994277954,0.188281428189047,0.0763346929771585,5.09024343952056,25.1158658919796,7.9266970388351,86
